State,County,Total Population,Young Children (0–4 years),Children (5–14 years),Adolescents (15–19 years),Young Adults (20–24 years),Emerging Workforce (25–34 years),Prime Working Age (35–54 years),Pre-Retirement (55–64 years),Seniors (65+ years),Diversity Index,Hispanic or Latino Population,Non-Hispanic or Latino Population,Hispanic or Latino Percentage,Non-Hispanic or Latino Percentage,State_Abbr
Michigan,Huron County,31258.0,1462.0,3402.0,1741.0,1498.0,3038.0,6646.0,5155.0,8316.0,0.10966759545195304,855.0,30403.0,2.7352997632606053,97.2647002367394,MI
Michigan,Ingham County,282015.0,14903.0,31200.0,24144.0,36852.0,40392.0,62477.0,30955.0,41092.0,0.47810798907044616,24396.0,257619.0,8.650603691293016,91.34939630870699,MI
Michigan,Ionia County,66706.0,3489.0,8098.0,4219.0,4319.0,9794.0,17782.0,8706.0,10299.0,0.22674409973269438,3466.0,63240.0,5.195934398704765,94.80406560129524,MI
Michigan,Iosco County,25333.0,1229.0,2322.0,1108.0,1048.0,2454.0,5010.0,4450.0,7712.0,0.1428830169798646,688.0,24645.0,2.715825208226424,97.28417479177358,MI
Michigan,Iron County,11650.0,479.0,1205.0,547.0,391.0,972.0,2406.0,2047.0,3603.0,0.12730512626867307,245.0,11405.0,2.1030042918454934,97.8969957081545,MI
Michigan,Isabella County,64475.0,2936.0,6443.0,7029.0,11786.0,7772.0,12779.0,6912.0,8818.0,0.2661306221801315,3144.0,61331.0,4.876308646762311,95.12369135323769,MI
Michigan,Jackson County,160187.0,8646.0,19116.0,10205.0,9849.0,20797.0,39072.0,22772.0,29730.0,0.2860230602396432,6352.0,153835.0,3.965365479096306,96.0346345209037,MI
Michigan,Kalamazoo County,261437.0,14689.0,31842.0,18570.0,30289.0,35576.0,59871.0,29305.0,41295.0,0.3918021595998069,15121.0,246316.0,5.783802598714031,94.21619740128597,MI
Michigan,Kalkaska County,18116.0,893.0,2137.0,1017.0,835.0,2065.0,4392.0,2931.0,3846.0,0.11918371929657612,402.0,17714.0,2.219032899094723,97.78096710090527,MI
Michigan,Kent County,658844.0,41479.0,87671.0,44517.0,44056.0,103713.0,162700.0,79224.0,95484.0,0.433533439586297,75849.0,582995.0,11.512436934995234,88.48756306500476,MI
Michigan,Keweenaw County,2106.0,67.0,182.0,69.0,11.0,271.0,404.0,344.0,758.0,0.07780194785576244,32.0,2074.0,1.519468186134853,98.48053181386514,MI
Michigan,Lake County,12393.0,469.0,1082.0,558.0,662.0,1151.0,2990.0,2189.0,3292.0,0.34396910888928767,1146.0,11247.0,9.24715565238441,90.75284434761559,MI
Michigan,Lapeer County,88703.0,4202.0,10111.0,5540.0,4763.0,9891.0,22158.0,14699.0,17339.0,0.15711444811331976,4394.0,84309.0,4.953609235313349,95.04639076468665,MI
Michigan,Leelanau County,22607.0,847.0,1967.0,1076.0,895.0,1802.0,4641.0,3917.0,7462.0,0.17869018652432567,964.0,21643.0,4.264165966293626,95.73583403370637,MI
Michigan,Lenawee County,98823.0,4994.0,11585.0,6511.0,6219.0,11371.0,24526.0,13958.0,19659.0,0.2018369976603106,8650.0,90173.0,8.753023081671271,91.24697691832873,MI
Michigan,Livingston County,195143.0,9496.0,22772.0,11969.0,11048.0,21600.0,49956.0,31296.0,37006.0,0.11352151993246051,5615.0,189528.0,2.8773771029450197,97.12262289705498,MI
Michigan,Luce County,6325.0,291.0,581.0,335.0,251.0,905.0,1603.0,896.0,1463.0,0.38183460450874096,115.0,6210.0,1.8181818181818181,98.18181818181819,MI
Michigan,Mackinac County,10865.0,430.0,890.0,514.0,465.0,1129.0,2369.0,1912.0,3156.0,0.4533361852751281,224.0,10641.0,2.0616658996778647,97.93833410032214,MI
Michigan,Macomb County,877624.0,46561.0,102349.0,51669.0,51047.0,120970.0,222285.0,126205.0,156538.0,0.3988316567773529,27006.0,850618.0,3.077172000765704,96.9228279992343,MI
Michigan,Manistee County,25247.0,982.0,2419.0,1271.0,1237.0,2642.0,5639.0,4148.0,6909.0,0.1987286353882226,882.0,24365.0,3.4934843743811146,96.50651562561889,MI
Michigan,Marquette County,66430.0,3057.0,6751.0,4923.0,7261.0,7745.0,14750.0,8644.0,13299.0,0.16005235506112925,1345.0,65085.0,2.0246876411259973,97.975312358874,MI
Michigan,Mason County,29177.0,1347.0,3407.0,1595.0,1407.0,3140.0,6294.0,4520.0,7467.0,0.14549049054986518,1389.0,27788.0,4.7605991020324225,95.23940089796757,MI
Michigan,Mecosta County,40321.0,2080.0,4346.0,2943.0,4172.0,4291.0,8511.0,5845.0,8133.0,0.17026449964057644,1125.0,39196.0,2.7901093722873935,97.20989062771261,MI
Michigan,Menominee County,23295.0,920.0,2352.0,1409.0,1095.0,2194.0,5244.0,3944.0,6137.0,0.14450197525776065,534.0,22761.0,2.2923374114616872,97.70766258853831,MI
Michigan,Midland County,83641.0,4481.0,9954.0,5175.0,4481.0,10293.0,20750.0,11973.0,16534.0,0.1725537052404159,2784.0,80857.0,3.3285111368826295,96.67148886311737,MI
Michigan,Missaukee County,15156.0,858.0,1961.0,889.0,685.0,1832.0,3371.0,2322.0,3238.0,0.14149103393503215,501.0,14655.0,3.3056215360253365,96.69437846397466,MI
Michigan,Monroe County,155001.0,7850.0,18674.0,9374.0,8681.0,18624.0,38553.0,23279.0,29966.0,0.16952088958812528,6559.0,148442.0,4.2315856026735315,95.76841439732647,MI
Michigan,Montcalm County,67174.0,3501.0,8049.0,4036.0,3894.0,9322.0,17152.0,9402.0,11818.0,0.20255909500151115,2826.0,64348.0,4.206984845327061,95.79301515467294,MI
Michigan,Montmorency County,9372.0,345.0,752.0,439.0,410.0,713.0,1773.0,1853.0,3087.0,0.11556906916999599,153.0,9219.0,1.6325224071702944,98.3674775928297,MI
Michigan,Muskegon County,175378.0,10134.0,22560.0,11050.0,10225.0,22976.0,42574.0,24263.0,31596.0,0.381342942267203,10671.0,164707.0,6.084571611034451,93.91542838896555,MI
Michigan,Newaygo County,50414.0,2716.0,6306.0,3210.0,2514.0,5974.0,11602.0,7887.0,10205.0,0.18769661114017344,3079.0,47335.0,6.1074304756615225,93.89256952433848,MI
Michigan,Oakland County,1272294.0,66084.0,146046.0,76129.0,72799.0,170601.0,332516.0,180216.0,227903.0,0.4739902509183451,62197.0,1210097.0,4.888571352218905,95.1114286477811,MI
Michigan,Oceana County,26788.0,1358.0,3338.0,1668.0,1428.0,2914.0,6025.0,4229.0,5828.0,0.21221875214674835,4135.0,22653.0,15.436016126623862,84.56398387337615,MI
Michigan,Ogemaw County,20853.0,948.0,2132.0,1125.0,920.0,2004.0,4392.0,3673.0,5659.0,0.11395989071656598,461.0,20392.0,2.210713086846017,97.78928691315399,MI
Michigan,Ontonagon County,5870.0,154.0,364.0,277.0,202.0,359.0,1102.0,1196.0,2216.0,0.12436057799744038,100.0,5770.0,1.7035775127768313,98.29642248722317,MI
Michigan,Osceola County,23122.0,1226.0,2920.0,1512.0,1125.0,2527.0,5225.0,3549.0,5038.0,0.13064677832400218,463.0,22659.0,2.0024219358187008,97.9975780641813,MI
Michigan,Oscoda County,8338.0,446.0,949.0,416.0,310.0,709.0,1592.0,1539.0,2377.0,0.11045457623606048,170.0,8168.0,2.038858239385944,97.96114176061405,MI
Michigan,Otsego County,25352.0,1285.0,3022.0,1498.0,1239.0,2822.0,6034.0,3948.0,5504.0,0.11976724612377254,490.0,24862.0,1.932786367939413,98.06721363206059,MI
Michigan,Ottawa County,298614.0,16913.0,40183.0,24992.0,26444.0,36341.0,69559.0,35720.0,48462.0,0.26347803892120036,30177.0,268437.0,10.10568827985292,89.89431172014707,MI
Michigan,Presque Isle County,13142.0,532.0,1131.0,574.0,511.0,1020.0,2612.0,2415.0,4347.0,0.08336870818201314,198.0,12944.0,1.5066199969563232,98.49338000304368,MI
Michigan,Roscommon County,23639.0,845.0,1952.0,925.0,857.0,1986.0,4567.0,4527.0,7980.0,0.12000592603121985,471.0,23168.0,1.9924700706459664,98.00752992935404,MI
Michigan,Saginaw County,189210.0,10651.0,22681.0,12816.0,11943.0,23816.0,43405.0,26201.0,37697.0,0.4457102427454205,17188.0,172022.0,9.08408646477459,90.91591353522541,MI
Michigan,St. Clair County,160089.0,7837.0,18576.0,9920.0,8695.0,18178.0,39586.0,25653.0,31644.0,0.15919791439029252,5753.0,154336.0,3.593626045512184,96.40637395448782,MI
Michigan,St. Joseph County,60870.0,3745.0,8423.0,4068.0,3374.0,7278.0,14206.0,8503.0,11273.0,0.23177790176712898,5553.0,55317.0,9.122720551996057,90.87727944800395,MI
Michigan,Sanilac County,40574.0,2012.0,4926.0,2508.0,2079.0,4263.0,9217.0,6388.0,9181.0,0.1187746419060971,1697.0,38877.0,4.1824813920244495,95.81751860797556,MI
Michigan,Schoolcraft County,8093.0,357.0,823.0,314.0,378.0,682.0,1764.0,1495.0,2280.0,0.27880595845445466,123.0,7970.0,1.5198319535400964,98.48016804645991,MI
Michigan,Shiawassee County,68061.0,3594.0,7880.0,4096.0,3880.0,8194.0,16712.0,10452.0,13253.0,0.10031090948054822,2071.0,65990.0,3.042858612127356,96.95714138787264,MI
Michigan,Tuscola County,53071.0,2651.0,6037.0,3074.0,2717.0,6085.0,12731.0,8385.0,11391.0,0.12286040983135749,1923.0,51148.0,3.623447834033653,96.37655216596634,MI
Michigan,Van Buren County,75681.0,4348.0,10067.0,4642.0,4078.0,8715.0,18084.0,11084.0,14663.0,0.31741657274085877,9248.0,66433.0,12.219711684570765,87.78028831542923,MI
Michigan,Washtenaw County,368394.0,17119.0,37998.0,32504.0,45105.0,52298.0,85381.0,41745.0,56244.0,0.4832108557971416,20789.0,347605.0,5.643142939352975,94.35685706064703,MI
Michigan,Wayne County,1773767.0,112581.0,236008.0,113214.0,107502.0,255651.0,431981.0,230403.0,286427.0,0.6060108038609994,119108.0,1654659.0,6.7149744019366695,93.28502559806333,MI
Michigan,Wexford County,33868.0,1928.0,4471.0,2101.0,1639.0,3918.0,8035.0,4943.0,6833.0,0.14255179680415797,845.0,33023.0,2.494980512578245,97.50501948742175,MI
Minnesota,Aitkin County,15930.0,585.0,1428.0,775.0,622.0,1156.0,2996.0,2964.0,5404.0,0.12511586117701845,233.0,15697.0,1.4626490897677338,98.53735091023226,MN
Minnesota,Anoka County,367095.0,22128.0,49635.0,23667.0,20091.0,47585.0,98203.0,50785.0,55001.0,0.38955658994598563,20537.0,346558.0,5.59446464811561,94.4055353518844,MN
Minnesota,Becker County,35260.0,1992.0,4759.0,2377.0,1700.0,3583.0,7847.0,5187.0,7815.0,0.25048318318598495,665.0,34595.0,1.8859897901304594,98.11401020986953,MN
Minnesota,Beltrami County,46421.0,3039.0,6571.0,3724.0,4192.0,5575.0,9894.0,5546.0,7880.0,0.4543959324920822,1170.0,45251.0,2.5204110208741732,97.47958897912582,MN
Minnesota,Benton County,41458.0,2752.0,6094.0,2623.0,2427.0,5803.0,10871.0,5133.0,5755.0,0.23336914104370043,1346.0,40112.0,3.2466592696222683,96.75334073037773,MN
Minnesota,Big Stone County,5152.0,318.0,632.0,271.0,205.0,510.0,1044.0,806.0,1366.0,0.0986193626789088,130.0,5022.0,2.5232919254658386,97.47670807453416,MN
Minnesota,Blue Earth County,69386.0,3600.0,7853.0,6574.0,10530.0,9002.0,14532.0,7083.0,10212.0,0.2422626803970349,3252.0,66134.0,4.686824431441501,95.31317556855849,MN
Minnesota,Brown County,25826.0,1440.0,3278.0,1662.0,1693.0,2673.0,5714.0,3739.0,5627.0,0.11224746847695843,1252.0,24574.0,4.847827770463874,95.15217222953612,MN
Minnesota,Carlton County,36457.0,1867.0,4637.0,2271.0,1872.0,4251.0,9711.0,5214.0,6634.0,0.22120798863784052,676.0,35781.0,1.854239240749376,98.14576075925062,MN
Minnesota,Carver County,108622.0,6557.0,16328.0,7650.0,5909.0,11413.0,31072.0,14703.0,14990.0,0.2236706232713337,5393.0,103229.0,4.96492423266005,95.03507576733995,MN
Minnesota,Cass County,30688.0,1472.0,3630.0,1679.0,1272.0,2774.0,6384.0,5239.0,8238.0,0.3178243941547394,530.0,30158.0,1.7270594369134515,98.27294056308655,MN
Minnesota,Chippewa County,12388.0,762.0,1679.0,663.0,786.0,1476.0,2644.0,1727.0,2651.0,0.2691400971431831,1228.0,11160.0,9.912818856958348,90.08718114304165,MN
Minnesota,Chisago County,57434.0,3211.0,7374.0,3550.0,2951.0,6980.0,15257.0,8595.0,9516.0,0.15689438759012686,1565.0,55869.0,2.7248668036354773,97.27513319636452,MN
Minnesota,Clay County,65628.0,4297.0,9376.0,5469.0,6303.0,8670.0,15705.0,6713.0,9095.0,0.24925939063503888,3186.0,62442.0,4.854635216675809,95.1453647833242,MN
Minnesota,Clearwater County,8579.0,525.0,1226.0,560.0,428.0,868.0,1942.0,1236.0,1794.0,0.2751703648683008,75.0,8504.0,0.8742277654738314,99.12577223452617,MN
Minnesota,Cook County,5633.0,216.0,502.0,194.0,240.0,572.0,1253.0,955.0,1701.0,0.2686171107094458,156.0,5477.0,2.7693946387360198,97.23060536126398,MN
Minnesota,Cottonwood County,11458.0,724.0,1667.0,742.0,579.0,1297.0,2374.0,1490.0,2585.0,0.3078754525128863,1203.0,10255.0,10.499214522604294,89.50078547739571,MN
Minnesota,Crow Wing County,67113.0,3369.0,8020.0,3815.0,3068.0,7120.0,15330.0,10387.0,16004.0,0.11205889226405485,1024.0,66089.0,1.5257848702933858,98.47421512970661,MN
Minnesota,Dakota County,442204.0,26965.0,60904.0,28672.0,24534.0,56382.0,117957.0,58875.0,67915.0,0.4078446048426527,37321.0,404883.0,8.439769879964903,91.5602301200351,MN
Minnesota,Dodge County,20962.0,1328.0,2967.0,1559.0,1096.0,2528.0,5538.0,2732.0,3214.0,0.16449960506178896,1084.0,19878.0,5.171262284133193,94.82873771586681,MN
Minnesota,Douglas County,39354.0,2261.0,4783.0,2201.0,1927.0,4273.0,8855.0,5654.0,9400.0,0.09311399067496884,848.0,38506.0,2.154800020328302,97.8451999796717,MN
Minnesota,Faribault County,13909.0,714.0,1757.0,841.0,690.0,1355.0,3237.0,2090.0,3225.0,0.18974140743649592,1086.0,12823.0,7.807894169242936,92.19210583075706,MN
Minnesota,Fillmore County,21346.0,1214.0,3092.0,1336.0,1032.0,2132.0,4862.0,3034.0,4644.0,0.09094985609579032,395.0,20951.0,1.8504637871263938,98.14953621287361,MN
Minnesota,Freeborn County,30752.0,1605.0,3902.0,1834.0,1496.0,3404.0,6951.0,4554.0,7006.0,0.2717141427177887,3249.0,27503.0,10.565166493236212,89.4348335067638,MN
Minnesota,Goodhue County,47844.0,2629.0,6057.0,2803.0,2399.0,5407.0,11614.0,7322.0,9613.0,0.18208861186756542,1879.0,45965.0,3.927347211771591,96.07265278822841,MN
Minnesota,Grant County,6108.0,343.0,831.0,355.0,254.0,660.0,1369.0,880.0,1416.0,0.11256207303678956,158.0,5950.0,2.5867714472822527,97.41322855271774,MN
Minnesota,Hennepin County,1268903.0,75931.0,154425.0,75736.0,76640.0,204699.0,333122.0,156538.0,191812.0,0.5132536889377356,97813.0,1171090.0,7.708469441714615,92.29153055828539,MN
Minnesota,Houston County,18768.0,945.0,2368.0,1143.0,862.0,1828.0,4355.0,2917.0,4350.0,0.1140217695644179,279.0,18489.0,1.4865728900255755,98.51342710997443,MN
Minnesota,Hubbard County,21700.0,1130.0,2645.0,1264.0,842.0,1936.0,4680.0,3530.0,5673.0,0.1681743294612329,553.0,21147.0,2.5483870967741935,97.45161290322581,MN
Minnesota,Isanti County,41934.0,2425.0,5619.0,2539.0,2194.0,5147.0,10779.0,6174.0,7057.0,0.1423607027282905,1009.0,40925.0,2.406162064196118,97.59383793580388,MN
Minnesota,Itasca County,45141.0,2208.0,5167.0,2723.0,2000.0,4345.0,10297.0,7027.0,11374.0,0.1966629743206315,656.0,44485.0,1.4532243415077202,98.54677565849228,MN
Minnesota,Jackson County,9964.0,583.0,1228.0,567.0,463.0,1017.0,2319.0,1497.0,2290.0,0.15133920089036723,450.0,9514.0,4.516258530710558,95.48374146928944,MN
Minnesota,Kanabec County,16261.0,838.0,1952.0,1054.0,831.0,1567.0,4026.0,2511.0,3482.0,0.10584857874715214,282.0,15979.0,1.7342106881495603,98.26578931185044,MN
Minnesota,Kandiyohi County,43757.0,2895.0,6051.0,2703.0,2515.0,5223.0,9843.0,5790.0,8737.0,0.3330958881681232,6109.0,37648.0,13.96119478026373,86.03880521973628,MN
Minnesota,Kittson County,4163.0,209.0,518.0,242.0,229.0,370.0,864.0,633.0,1098.0,0.11808417830943707,104.0,4059.0,2.498198414604852,97.50180158539514,MN
Minnesota,Koochiching County,11950.0,520.0,1180.0,698.0,497.0,1105.0,2648.0,2003.0,3299.0,0.18180127098615217,175.0,11775.0,1.4644351464435146,98.53556485355648,MN
Minnesota,Lac qui Parle County,6694.0,349.0,845.0,334.0,324.0,571.0,1447.0,1004.0,1820.0,0.11636956836694667,210.0,6484.0,3.13713773528533,96.86286226471466,MN
Minnesota,Lake County,10911.0,489.0,1210.0,490.0,501.0,967.0,2459.0,1806.0,2989.0,0.08642646642327467,154.0,10757.0,1.4114196682247273,98.58858033177528,MN
Minnesota,Lake of the Woods County,3800.0,204.0,377.0,206.0,169.0,349.0,794.0,730.0,971.0,0.17247603878116347,26.0,3774.0,0.6842105263157895,99.3157894736842,MN
Minnesota,Le Sueur County,28936.0,1638.0,3865.0,1838.0,1416.0,3397.0,7173.0,4296.0,5313.0,0.1579562146016007,1922.0,27014.0,6.642244954382084,93.35775504561792,MN
Minnesota,Lincoln County,5594.0,322.0,723.0,352.0,255.0,545.0,1251.0,791.0,1355.0,0.08706491159829677,131.0,5463.0,2.3417947801215586,97.65820521987844,MN
Minnesota,Lyon County,25498.0,1882.0,3654.0,2012.0,1562.0,2970.0,5872.0,3178.0,4368.0,0.2966945877142152,1881.0,23617.0,7.377049180327869,92.62295081967213,MN
Minnesota,McLeod County,36771.0,1995.0,4676.0,2365.0,1975.0,4233.0,9097.0,5197.0,7233.0,0.16306896063369924,2664.0,34107.0,7.244839683446194,92.75516031655381,MN
Minnesota,Mahnomen County,5371.0,426.0,989.0,398.0,303.0,564.0,1068.0,683.0,940.0,0.6344673382478656,198.0,5173.0,3.6864643455594863,96.31353565444051,MN
Minnesota,Marshall County,8961.0,499.0,1175.0,608.0,379.0,935.0,2034.0,1309.0,2022.0,0.1290528993317407,415.0,8546.0,4.631179555853142,95.36882044414686,MN
Minnesota,Martin County,19864.0,1116.0,2565.0,1199.0,923.0,2080.0,4269.0,2954.0,4758.0,0.13193415892588334,1352.0,18512.0,6.806282722513089,93.19371727748691,MN
Minnesota,Meeker County,23422.0,1337.0,3209.0,1527.0,1306.0,2319.0,5430.0,3429.0,4865.0,0.1081016695883259,1005.0,22417.0,4.290837673981726,95.70916232601827,MN
Minnesota,Mille Lacs County,26912.0,1573.0,3560.0,1712.0,1360.0,3076.0,6631.0,4059.0,4941.0,0.19843934299539356,582.0,26330.0,2.162604042806183,97.83739595719382,MN
Minnesota,Morrison County,34131.0,1857.0,4662.0,2057.0,1721.0,3557.0,8137.0,5123.0,7017.0,0.09086234338791144,632.0,33499.0,1.8516890803082242,98.14831091969178,MN
Minnesota,Mower County,40069.0,2612.0,5777.0,2614.0,2519.0,4635.0,9650.0,4874.0,7388.0,0.3668674556181448,5226.0,34843.0,13.042501684594075,86.95749831540593,MN
Minnesota,Murray County,8119.0,410.0,1023.0,478.0,404.0,692.0,1781.0,1223.0,2108.0,0.16501953080881604,397.0,7722.0,4.889764749353368,95.11023525064662,MN
Minnesota,Nicollet County,34350.0,1865.0,4275.0,3144.0,2586.0,3947.0,8476.0,4151.0,5906.0,0.22968464962741197,1825.0,32525.0,5.312954876273653,94.68704512372635,MN
Minnesota,Nobles County,22067.0,1853.0,3421.0,1720.0,1332.0,2438.0,5008.0,2483.0,3812.0,0.5877626307810083,7314.0,14753.0,33.144514433316715,66.85548556668329,MN
Minnesota,Norman County,6411.0,369.0,819.0,432.0,320.0,633.0,1519.0,939.0,1380.0,0.1896102522860741,334.0,6077.0,5.2097956637030105,94.790204336297,MN
Minnesota,Olmsted County,163425.0,10382.0,22307.0,10385.0,9475.0,23078.0,40875.0,20235.0,26688.0,0.3681616177001561,9448.0,153977.0,5.781245219519658,94.21875478048034,MN
Minnesota,Otter Tail County,60281.0,3236.0,7593.0,3519.0,2757.0,5736.0,13045.0,9425.0,14970.0,0.15538505020779014,2260.0,58021.0,3.749108342595511,96.2508916574045,MN
Minnesota,Pennington County,13877.0,825.0,1675.0,869.0,847.0,1659.0,3388.0,2002.0,2612.0,0.1685092473025901,663.0,13214.0,4.777689702385242,95.22231029761475,MN
Minnesota,Pine County,29411.0,1356.0,3203.0,1701.0,1328.0,3036.0,7482.0,4879.0,6426.0,0.19425310008588947,786.0,28625.0,2.6724694842065895,97.32753051579341,MN
Minnesota,Pipestone County,9352.0,674.0,1424.0,597.0,399.0,1064.0,1992.0,1274.0,1928.0,0.2371087441394858,789.0,8563.0,8.436698032506415,91.56330196749359,MN
Minnesota,Polk County,30905.0,1961.0,4312.0,2179.0,1631.0,3698.0,7064.0,4231.0,5829.0,0.23791425367115882,2074.0,28831.0,6.710888205791943,93.28911179420805,MN
Minnesota,Pope County,11363.0,595.0,1391.0,658.0,480.0,1154.0,2469.0,1767.0,2849.0,0.10404262793605112,223.0,11140.0,1.962509900554431,98.03749009944556,MN
Minnesota,Ramsey County,544438.0,34863.0,70974.0,35629.0,36047.0,87354.0,131909.0,63941.0,83721.0,0.5861260340562278,44888.0,499550.0,8.244832285769913,91.75516771423008,MN
Minnesota,Red Lake County,3922.0,235.0,554.0,237.0,156.0,338.0,977.0,559.0,866.0,0.1415173652672812,133.0,3789.0,3.3911269760326364,96.60887302396736,MN
Minnesota,Redwood County,15383.0,985.0,2161.0,1029.0,757.0,1650.0,3359.0,2049.0,3393.0,0.24934649926580066,613.0,14770.0,3.9849184164337257,96.01508158356627,MN
Minnesota,Renville County,14587.0,822.0,2004.0,906.0,671.0,1567.0,3278.0,2205.0,3134.0,0.22866158422576643,1414.0,13173.0,9.693562761362857,90.30643723863714,MN
Minnesota,Rice County,67389.0,3702.0,8182.0,6405.0,5984.0,7562.0,16174.0,8313.0,11067.0,0.34420927142493707,6885.0,60504.0,10.216800961581267,89.78319903841873,MN
Minnesota,Rock County,9628.0,546.0,1359.0,709.0,466.0,1046.0,2270.0,1304.0,1928.0,0.11191271683873172,362.0,9266.0,3.759867054424595,96.24013294557541,MN
Minnesota,Roseau County,15301.0,820.0,2179.0,975.0,780.0,1545.0,3744.0,2429.0,2829.0,0.19477207817350506,268.0,15033.0,1.7515195085288544,98.24848049147114,MN
Minnesota,St. Louis County,200056.0,9495.0,21223.0,13733.0,17479.0,22931.0,45539.0,27982.0,41674.0,0.17767430535933315,3767.0,196289.0,1.882972767625065,98.11702723237494,MN
Minnesota,Scott County,152957.0,9358.0,23449.0,11196.0,8774.0,17943.0,44228.0,19202.0,18807.0,0.3709606736142992,9435.0,143522.0,6.168400269356748,93.83159973064325,MN
Minnesota,Sherburne County,99178.0,6441.0,14711.0,7002.0,5709.0,12900.0,28071.0,12432.0,11912.0,0.2244104198493101,3167.0,96011.0,3.1932485026921293,96.80675149730787,MN
Minnesota,Sibley County,14933.0,862.0,1940.0,908.0,759.0,1759.0,3564.0,2300.0,2841.0,0.1951645540442033,1351.0,13582.0,9.047076943681779,90.95292305631823,MN
Minnesota,Stearns County,159358.0,10183.0,20895.0,13115.0,16463.0,18948.0,35359.0,19266.0,25129.0,0.3029400227855277,7190.0,152168.0,4.511853813426374,95.48814618657363,MN
Minnesota,Steele County,37413.0,2037.0,5371.0,2701.0,1861.0,4216.0,9183.0,5050.0,6994.0,0.23885001707065368,3231.0,34182.0,8.636035602598028,91.36396439740197,MN
Minnesota,Stevens County,9686.0,594.0,1157.0,1031.0,1084.0,1141.0,2044.0,1015.0,1620.0,0.301731183442566,1039.0,8647.0,10.726822217633698,89.2731777823663,MN
Minnesota,Swift County,9787.0,546.0,1250.0,672.0,576.0,960.0,2146.0,1339.0,2298.0,0.1848950438349306,671.0,9116.0,6.8560335138448965,93.14396648615511,MN
Minnesota,Todd County,25402.0,1671.0,3547.0,1415.0,1154.0,2760.0,5302.0,3906.0,5647.0,0.2185927430450364,2335.0,23067.0,9.192189591370758,90.80781040862924,MN
Minnesota,Traverse County,3279.0,211.0,392.0,168.0,211.0,301.0,690.0,478.0,828.0,0.23727490017756037,184.0,3095.0,5.611466910643489,94.38853308935651,MN
Minnesota,Wabasha County,21519.0,1216.0,2660.0,1287.0,896.0,2217.0,4995.0,3350.0,4898.0,0.08959058982349655,712.0,20807.0,3.3087039360565083,96.6912960639435,MN
Minnesota,Wadena County,14135.0,922.0,2078.0,1029.0,639.0,1556.0,3197.0,1878.0,2836.0,0.16147233540237904,324.0,13811.0,2.292182525645561,97.70781747435444,MN
Minnesota,Waseca County,18958.0,1024.0,2458.0,1345.0,974.0,2264.0,4946.0,2437.0,3510.0,0.19613843477479687,1322.0,17636.0,6.9733094208249815,93.02669057917502,MN
Minnesota,Washington County,272298.0,15388.0,38228.0,18235.0,15062.0,30960.0,73012.0,37434.0,43979.0,0.35342752844844727,13798.0,258500.0,5.067242506371696,94.9327574936283,MN
Minnesota,Watonwan County,11169.0,842.0,1535.0,741.0,574.0,1289.0,2417.0,1516.0,2255.0,0.35741985704920576,3253.0,7916.0,29.125257408899632,70.87474259110037,MN
Minnesota,Wilkin County,6413.0,405.0,801.0,384.0,340.0,687.0,1531.0,1037.0,1228.0,0.14052395180351662,238.0,6175.0,3.711211601434586,96.28878839856542,MN
Minnesota,Winona County,49705.0,2262.0,5071.0,4572.0,6594.0,5780.0,10129.0,6245.0,9052.0,0.1721487896181273,1876.0,47829.0,3.774268182275425,96.22573181772458,MN
Minnesota,Wright County,145270.0,9708.0,22853.0,10489.0,7262.0,17126.0,40303.0,18190.0,19339.0,0.1970264821506328,5077.0,140193.0,3.4948716183658015,96.5051283816342,MN
Minnesota,Yellow Medicine County,9509.0,545.0,1272.0,592.0,504.0,1057.0,2161.0,1381.0,1997.0,0.207850246780394,493.0,9016.0,5.184561993900515,94.81543800609948,MN
Mississippi,Adams County,29098.0,1759.0,3420.0,1988.0,1609.0,3339.0,6472.0,4240.0,6271.0,0.5432218358885821,1191.0,27907.0,4.093064815451234,95.90693518454877,MS
Mississippi,Alcorn County,34500.0,1810.0,4509.0,2212.0,1934.0,4340.0,8727.0,4491.0,6477.0,0.3296799764755304,1273.0,33227.0,3.689855072463768,96.31014492753623,MS
Mississippi,Amite County,12611.0,614.0,1605.0,607.0,706.0,1062.0,2752.0,2056.0,3209.0,0.4994245847488842,8.0,12603.0,0.06343668226151772,99.93656331773849,MS
Mississippi,Attala County,17685.0,1080.0,2564.0,1281.0,1065.0,1835.0,4155.0,2280.0,3425.0,0.5204588034133926,87.0,17598.0,0.4919423240033927,99.50805767599661,MS
Mississippi,Benton County,7592.0,303.0,986.0,455.0,407.0,607.0,2127.0,1093.0,1614.0,0.5123560544569683,169.0,7423.0,2.2260273972602738,97.77397260273973,MS
Mississippi,Bolivar County,30163.0,1972.0,4279.0,2142.0,1997.0,3984.0,6929.0,3835.0,5025.0,0.504568429863689,765.0,29398.0,2.5362198720286444,97.46378012797136,MS
Mississippi,Calhoun County,13029.0,698.0,1627.0,858.0,653.0,1532.0,3175.0,1858.0,2628.0,0.5009887405803054,773.0,12256.0,5.932918873282677,94.06708112671733,MS
Mississippi,Carroll County,9828.0,462.0,796.0,656.0,457.0,954.0,2648.0,1448.0,2407.0,0.48140588326791,24.0,9804.0,0.2442002442002442,99.75579975579976,MS
Mississippi,Chickasaw County,16994.0,1222.0,2329.0,899.0,1204.0,1999.0,4102.0,2111.0,3128.0,0.5479536221889139,688.0,16306.0,4.04848770154172,95.95151229845828,MS
